DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Czechia,2016,3375,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Czechia,2017,3298,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Czechia,2018,3013,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Czechia,2019,2832,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Czechia,2020,2565,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Czechia,2022,2654,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,1992,29648,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,1993,21442,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,1994,19379,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,1995,17828,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,1996,24835,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,1997,24876,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,1999,26176,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2000,28584,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2001,30120,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2002,29923,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2003,29915,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2004,31147,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2005,29212,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2006,27876,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2007,27727,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2008,27790,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2009,26827,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2010,27131,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2011,27054,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2012,25625,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2014,21761,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2015,20646,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2016,19797,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2017,19942,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2018,19832,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2020,19113,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2022,19591,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany,2023,20123,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,1999,26176,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2000,28584,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2001,30120,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2002,29923,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2003,29915,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2004,31147,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2005,29212,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2006,27876,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2007,27727,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2008,27790,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2009,26827,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2010,27131,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2011,27054,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2012,25625,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2013,23723,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2014,21761,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2015,20646,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2016,19797,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2017,19942,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2018,19832,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Germany including former GDR,2023,20123,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,1992,4774,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,1994,4275,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,1995,4146,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,1996,4234,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,1997,3942,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,1998,3605,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,1999,3466,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,2000,3255,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,2001,3093,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,2002,3102,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,2003,3126,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,2004,3106,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,2005,3015,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,2006,3138,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,2013,4105,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Denmark,2014,4023,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,1995,4218,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,1996,4363,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,1997,4246,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,1998,4087,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,1999,3584,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2007,2145,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2008,1993,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2009,1860,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2010,1730,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2011,1633,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2012,1373,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2013,1282,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2014,1055,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2015,983,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2016,851,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2017,745,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2018,628,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2019,678,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2020,586,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2021,524,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Estonia,2022,553,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Greece,1991,5313,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Greece,1992,5607,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Greece,1993,5767,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Greece,1994,5755,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Greece,1995,6087,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Greece,1996,5460,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Greece,1999,5048,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Greece,2000,7113,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Greece,2001,8378,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Greece,2002,6528,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Greece,2003,5934,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,1990,10009,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,1991,11613,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,1992,12045,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,1993,12431,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,1994,12722,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,1995,12722,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,1996,13616,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,1997,13242,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,1998,14754,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,1999,16310,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2000,18370,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2001,19555,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2002,21056,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2003,21512,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2004,22461,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2005,23813,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2006,25392,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2007,28242,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2008,28389,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2009,26275,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2010,25596,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2011,26195,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2012,24339,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2013,22963,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2015,19063,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2017,19667,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2018,20595,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2019,20938,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2020,18288,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2021,18753,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2022,21869,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Spain,2023,23762,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1982,3428,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1983,3395,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1984,3463,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1985,3611,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1986,3600,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1987,3462,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1988,3361,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1989,3342,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1990,3202,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1991,2945,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1993,2369,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1995,2203,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1996,2351,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1997,2319,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1998,2479,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,1999,2507,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2000,2556,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2001,2397,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2002,2628,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2003,2723,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2004,2988,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2005,2964,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2006,2947,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2007,2904,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2008,2861,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2009,2819,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2010,2712,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2011,2929,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2012,2873,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2013,2915,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2014,2810,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2015,2560,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2016,2440,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2017,2358,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2018,2128,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2019,2093,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2020,1860,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2021,1575,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2022,1646,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Finland,2023,1749,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,1990,48570,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,1991,49475,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,1992,48343,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,1993,48778,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,1994,48757,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,1995,47053,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,1996,48088,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,1997,47566,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,1998,47566,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,1999,48189,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,2001,52334,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,2002,55344,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,2003,54676,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,2004,55979,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,2005,55523,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,2007,56160,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,2014,54946,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,2015,51917,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,2016,50492,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,2017,49950,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,2018,50326,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,2019,50911,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,2020,46880,b,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,2021,46270,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,France,2022,51588,p,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,1990,46134,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,1991,46853,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,1992,45671,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,1993,46058,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,1994,45842,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,1995,43991,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,1996,44813,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,1997,44448,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,1998,44594,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,1999,45110,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,2001,49514,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,2002,52174,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,2003,51810,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,2004,52929,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,2005,52541,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Metropolitan France,2007,52971,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Georgia,2006,6110,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Georgia,2007,4708,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Georgia,2008,11052,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Georgia,2009,11638,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Georgia,2010,12766,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Georgia,2011,15055,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Georgia,2015,6489,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Georgia,2016,6032,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 20 to 24 years,Georgia,2017,4064,,
