DATAFLOW,LAST UPDATE,freq,unit,age,ord_brth,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Greece,2019,1374,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Greece,2020,1382,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Greece,2021,1175,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Greece,2022,1085,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Greece,2023,1026,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Spain,2014,5884,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Spain,2015,5728,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Spain,2016,5349,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Spain,2017,5415,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Spain,2018,5257,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Spain,2019,5293,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Spain,2020,5239,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Spain,2021,4706,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Spain,2022,4946,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Spain,2023,4924,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 27 countries (2007-2013),2014,126248,e,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 27 countries (2007-2013),2015,120265,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 27 countries (2007-2013),2016,117388,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 27 countries (2007-2013),2017,112680,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 27 countries (2007-2013),2018,108137,be,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 27 countries (from 2020),2014,102378,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 27 countries (from 2020),2015,97599,bep,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 27 countries (from 2020),2016,95592,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 27 countries (from 2020),2017,92132,bep,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 27 countries (from 2020),2018,89012,be,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 27 countries (from 2020),2019,85657,bep,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 27 countries (from 2020),2020,80595,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 27 countries (from 2020),2021,75646,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 27 countries (from 2020),2022,75062,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 27 countries (from 2020),2023,70504,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 28 countries (2013-2020),2014,127367,e,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 28 countries (2013-2020),2015,121273,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 28 countries (2013-2020),2016,118385,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 28 countries (2013-2020),2017,113641,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,European Union - 28 countries (2013-2020),2018,109080,be,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Finland,2014,1614,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Finland,2015,1572,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Finland,2016,1296,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Finland,2017,1277,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Finland,2018,1072,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Finland,2019,977,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Finland,2020,981,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Finland,2021,879,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Finland,2022,810,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Finland,2023,730,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,France,2014,21121,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,France,2015,19461,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,France,2016,18281,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,France,2017,17896,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,France,2018,17645,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,France,2019,17201,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,France,2020,16415,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,France,2021,15453,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,France,2022,15815,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,France,2023,15049,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Georgia,2014,4147,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Georgia,2015,3499,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Georgia,2016,2960,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Georgia,2017,2909,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Georgia,2018,2620,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Georgia,2019,2396,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Georgia,2020,2045,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Georgia,2021,1971,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Georgia,2022,1803,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Georgia,2023,1612,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Croatia,2014,1119,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Croatia,2015,1008,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Croatia,2016,997,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Croatia,2017,961,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Croatia,2018,943,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Croatia,2019,923,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Croatia,2020,914,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Croatia,2021,793,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Croatia,2022,766,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Croatia,2023,622,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Hungary,2014,2638,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Hungary,2015,2518,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Hungary,2016,2668,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Hungary,2017,2584,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Hungary,2018,2464,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Hungary,2019,2563,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Hungary,2020,2446,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Hungary,2021,2297,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Hungary,2022,2259,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Hungary,2023,2237,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Ireland,2014,1201,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Ireland,2015,1083,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Ireland,2016,1006,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Ireland,2017,991,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Ireland,2018,1014,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Ireland,2019,925,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Ireland,2020,869,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Ireland,2021,848,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Ireland,2022,751,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Ireland,2023,706,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Iceland,2014,168,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Iceland,2015,127,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Iceland,2016,115,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Iceland,2017,106,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Iceland,2018,136,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Iceland,2019,106,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Iceland,2020,121,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Iceland,2021,85,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Iceland,2022,94,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Iceland,2023,82,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Italy,2014,9106,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Italy,2015,8346,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Italy,2016,7771,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Italy,2017,7363,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Italy,2018,7055,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Italy,2019,6571,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Italy,2020,6201,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Italy,2021,5669,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Italy,2022,5516,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Italy,2023,5210,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Liechtenstein,2020,2,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Liechtenstein,2021,4,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Liechtenstein,2022,4,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Liechtenstein,2023,3,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Lithuania,2014,968,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Lithuania,2015,997,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Lithuania,2016,844,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Lithuania,2017,688,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Lithuania,2018,612,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Lithuania,2019,570,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Lithuania,2020,520,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Lithuania,2021,475,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Lithuania,2022,486,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Lithuania,2023,412,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Luxembourg,2014,118,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Luxembourg,2015,102,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Luxembourg,2016,101,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Luxembourg,2017,91,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Luxembourg,2018,85,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Luxembourg,2019,78,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Luxembourg,2020,84,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Luxembourg,2021,66,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Luxembourg,2022,69,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Luxembourg,2023,75,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Latvia,2014,738,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Latvia,2015,725,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Latvia,2016,663,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Latvia,2017,534,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Latvia,2018,423,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Latvia,2019,418,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Latvia,2020,424,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Latvia,2021,354,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Latvia,2022,397,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Latvia,2023,331,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Moldova,2014,2371,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Moldova,2015,2482,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Moldova,2016,2177,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Moldova,2017,1795,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Moldova,2018,1709,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Moldova,2019,1509,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Moldova,2020,1310,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Moldova,2021,1344,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Moldova,2022,1175,p,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Moldova,2023,936,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Montenegro,2020,223,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Montenegro,2021,185,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Montenegro,2022,188,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Montenegro,2023,178,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,North Macedonia,2014,998,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,North Macedonia,2015,910,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,North Macedonia,2016,890,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,North Macedonia,2017,806,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,North Macedonia,2018,776,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,North Macedonia,2019,722,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,North Macedonia,2020,684,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,North Macedonia,2021,615,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,North Macedonia,2022,655,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,North Macedonia,2023,564,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Malta,2014,100,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Malta,2015,98,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Malta,2016,87,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Malta,2017,79,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Malta,2018,87,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Malta,2019,78,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Malta,2020,77,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Malta,2021,73,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Malta,2022,74,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Malta,2023,67,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Netherlands,2014,3009,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Netherlands,2015,2822,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Netherlands,2016,2716,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Netherlands,2017,2548,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Netherlands,2018,2430,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,22 years,Total,Netherlands,2019,2299,,
